mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_l1_ratio,param_max_iter,param_penalty,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.21589527130126954,0.0009699298981278332,0.0025952816009521484,0.00016340316795946598,100.0,,0.0,1000,l1,saga,"OrderedDict({'C': 100.0, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 1000, 'penalty': 'l1', 'solver': 'saga'})",0.8222222222222222,0.7083333333333334,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7641519949584465,0.04247427245837505,171
0.005014753341674805,0.00029079723994775364,0.001920175552368164,0.00015149277862419656,0.7867620680263919,,0.01965324470452035,1723,l1,liblinear,"OrderedDict({'C': 0.7867620680263919, 'class_weight': None, 'l1_ratio': 0.01965324470452035, 'max_iter': 1723, 'penalty': 'l1', 'solver': 'liblinear'})",0.8089887640449438,0.7083333333333334,0.6813186813186813,0.7872340425531915,0.7777777777777778,0.7527305198055856,0.049099102031599354,280
0.8888388633728027,0.05866621599553649,0.0020760536193847657,0.00038601381948678,100.0,,0.02475385557590316,5000,elasticnet,saga,"OrderedDict({'C': 100.0, 'class_weight': None, 'l1_ratio': 0.02475385557590316, 'max_iter': 5000, 'penalty': 'elasticnet', 'solver': 'saga'})",0.8222222222222222,0.7083333333333334,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7641519949584465,0.04247427245837505,171
0.36788430213928225,0.002407093596831867,0.0024282455444335936,0.0001717873217250307,95.08168452495823,,0.9451044085275015,1822,l1,saga,"OrderedDict({'C': 95.08168452495823, 'class_weight': None, 'l1_ratio': 0.9451044085275015, 'max_iter': 1822, 'penalty': 'l1', 'solver': 'saga'})",0.8222222222222222,0.7083333333333334,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7641519949584465,0.04247427245837505,171
0.016835117340087892,0.011834426948064941,0.002081489562988281,0.0001268497619954007,8.219549357278648,,1.0,5000,l1,liblinear,"OrderedDict({'C': 8.219549357278648, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'})",0.8222222222222222,0.7010309278350515,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7626915138587902,0.0444481725345517,196
0.255767822265625,0.00614550536934841,0.00223689079284668,0.00024971208511852954,99.99587935725273,balanced,0.9732016473477586,1238,elasticnet,liblinear,"OrderedDict({'C': 99.99587935725273, 'class_weight': 'balanced', 'l1_ratio': 0.9732016473477586, 'max_iter': 1238, 'penalty': 'elasticnet', 'solver': 'liblinear'})",0.8089887640449438,0.6956521739130435,0.6966292134831461,0.7956989247311828,0.7441860465116279,0.7482310245367889,0.04772493843507767,288
0.0066605091094970705,0.0002652549321915268,0.0019350051879882812,0.0002502182712354656,8.064712317365258,,0.9817366389061581,1060,l2,liblinear,"OrderedDict({'C': 8.064712317365258, 'class_weight': None, 'l1_ratio': 0.9817366389061581, 'max_iter': 1060, 'penalty': 'l2', 'solver': 'liblinear'})",0.8222222222222222,0.7010309278350515,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7626915138587902,0.0444481725345517,196
0.1806312084197998,0.0006616047850253658,0.002302074432373047,0.00015804980346069682,49.30728219092214,,0.0,1000,elasticnet,liblinear,"OrderedDict({'C': 49.30728219092214, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'liblinear'})",0.8222222222222222,0.7083333333333334,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7641519949584465,0.04247427245837505,171
0.07258586883544922,0.005213930878001506,0.002159738540649414,0.00027899540421417383,0.5878402428252146,balanced,0.970863906003049,4607,l2,saga,"OrderedDict({'C': 0.5878402428252146, 'class_weight': 'balanced', 'l1_ratio': 0.970863906003049, 'max_iter': 4607, 'penalty': 'l2', 'solver': 'saga'})",0.7906976744186046,0.6888888888888889,0.7045454545454546,0.7956989247311828,0.75,0.7459661885168261,0.04350636241510897,303
0.214417028427124,0.04238477760408821,0.002211761474609375,0.0003692432617165251,3.7639093826954833,,0.04244778101800407,4657,l2,saga,"OrderedDict({'C': 3.7639093826954833, 'class_weight': None, 'l1_ratio': 0.04244778101800407, 'max_iter': 4657, 'penalty': 'l2', 'solver': 'saga'})",0.8222222222222222,0.7010309278350515,0.7111111111111111,0.7956989247311828,0.7692307692307693,0.7598587910260675,0.047113905579434616,246
0.1414510726928711,0.040854667345652795,0.0023256778717041016,0.0005079243713984314,0.4198032716917701,,0.998267184064068,4754,elasticnet,saga,"OrderedDict({'C': 0.4198032716917701, 'class_weight': None, 'l1_ratio': 0.998267184064068, 'max_iter': 4754, 'penalty': 'elasticnet', 'solver': 'saga'})",0.7865168539325843,0.7142857142857143,0.6956521739130435,0.8,0.782608695652174,0.7558126875567032,0.042325092733673374,269
0.0358985424041748,0.012144211966680455,0.002417469024658203,0.00034274033975440957,16.7371081812353,,0.02533880342351625,3885,l1,liblinear,"OrderedDict({'C': 16.7371081812353, 'class_weight': None, 'l1_ratio': 0.02533880342351625, 'max_iter': 3885, 'penalty': 'l1', 'solver': 'liblinear'})",0.8089887640449438,0.7083333333333334,0.7391304347826086,0.782608695652174,0.7692307692307693,0.7616583994087657,0.03489266678300167,240
0.006531620025634765,0.0002786050443784686,0.0024721622467041016,0.0006688099860712513,1.5241312575093662,balanced,0.9803910895112172,1430,l1,liblinear,"OrderedDict({'C': 1.5241312575093662, 'class_weight': 'balanced', 'l1_ratio': 0.9803910895112172, 'max_iter': 1430, 'penalty': 'l1', 'solver': 'liblinear'})",0.8045977011494253,0.6741573033707865,0.7126436781609196,0.782608695652174,0.735632183908046,0.7419279124482703,0.0470584457208527,321
0.2167506217956543,0.015380221992710889,0.002113199234008789,0.0003666389281499659,4.582457917860073,balanced,1.0,1219,l2,saga,"OrderedDict({'C': 4.582457917860073, 'class_weight': 'balanced', 'l1_ratio': 1.0, 'max_iter': 1219, 'penalty': 'l2', 'solver': 'saga'})",0.7954545454545454,0.7032967032967034,0.6966292134831461,0.7956989247311828,0.735632183908046,0.7453423141747247,0.04308621624943819,306
0.03074965476989746,0.004191758865633027,0.0019849300384521484,0.00028870151324263344,100.0,,1.0,5000,l1,liblinear,"OrderedDict({'C': 100.0, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'liblinear'})",0.8089887640449438,0.6947368421052632,0.7391304347826086,0.7741935483870968,0.7555555555555555,0.7545210289750937,0.03785718377847265,272
0.18512802124023436,0.001167048062633244,0.001871013641357422,7.799700477011579e-05,49.79375947511282,,0.0,1000,l2,saga,"OrderedDict({'C': 49.79375947511282, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'})",0.8222222222222222,0.7083333333333334,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7641519949584465,0.04247427245837505,171
0.004005622863769531,0.00016076007361254455,0.001854848861694336,0.00012442621370063742,0.10470051202360761,,1.0,5000,l2,liblinear,"OrderedDict({'C': 0.10470051202360761, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'})",0.7954545454545454,0.6881720430107527,0.7472527472527473,0.7872340425531915,0.8043478260869565,0.7644922408716386,0.042863257607008376,168
0.05556774139404297,0.015870481724420304,0.002138710021972656,0.00033080237532918553,0.10613583409793415,,1.0,1000,elasticnet,liblinear,"OrderedDict({'C': 0.10613583409793415, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 1000, 'penalty': 'elasticnet', 'solver': 'liblinear'})",0.78,0.7346938775510204,0.6736842105263158,0.7474747474747475,0.7628865979381443,0.7397478866980456,0.036346359593142134,332
0.010807085037231445,0.0007472576768284906,0.0020454883575439452,6.130920665481469e-05,0.01,,0.9328864953453163,5000,l2,saga,"OrderedDict({'C': 0.01, 'class_weight': None, 'l1_ratio': 0.9328864953453163, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.8041237113402062,0.7524752475247525,0.7526881720430108,0.7692307692307693,0.7708333333333334,0.7698702466944144,0.018827883540005398,160
0.018310737609863282,0.0013013840158471743,0.002187347412109375,0.00022914943350487493,0.04444334242468376,,1.0,5000,l2,saga,"OrderedDict({'C': 0.04444334242468376, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7912087912087912,0.7010309278350515,0.7741935483870968,0.7835051546391752,0.8085106382978723,0.7716898120735974,0.037081835789572505,156
0.22032222747802735,0.003451725168832771,0.002309226989746094,0.00014706469672989573,99.50593365756858,balanced,0.5061783767123701,1315,l2,saga,"OrderedDict({'C': 99.50593365756858, 'class_weight': 'balanced', 'l1_ratio': 0.5061783767123701, 'max_iter': 1315, 'penalty': 'l2', 'solver': 'saga'})",0.8089887640449438,0.6956521739130435,0.6966292134831461,0.7956989247311828,0.7441860465116279,0.7482310245367889,0.04772493843507767,288
0.03629136085510254,0.004135454719397834,0.00241546630859375,0.00018110319210840867,0.1401028508942537,,1.0,5000,l2,saga,"OrderedDict({'C': 0.1401028508942537, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7777777777777778,0.7216494845360825,0.7526881720430108,0.7789473684210526,0.8043478260869565,0.7670821257729761,0.027982938260796078,164
0.921298885345459,0.05147932514666248,0.0025362491607666014,0.0004156159117948138,97.06336079688326,balanced,0.530320206887603,4960,elasticnet,saga,"OrderedDict({'C': 97.06336079688326, 'class_weight': 'balanced', 'l1_ratio': 0.530320206887603, 'max_iter': 4960, 'penalty': 'elasticnet', 'solver': 'saga'})",0.7954545454545454,0.6956521739130435,0.6966292134831461,0.782608695652174,0.7294117647058823,0.7399512786417582,0.04207270187727226,330
0.010451698303222656,0.0027196252319470786,0.002264738082885742,0.0002696647564852289,0.023159336666603234,,0.0,5000,l1,saga,"OrderedDict({'C': 0.023159336666603234, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 5000, 'penalty': 'l1', 'solver': 'saga'})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,315
0.0033154964447021486,7.805365488950982e-05,0.0017624378204345703,1.7159778688724493e-05,0.01,,0.17615174186889726,1000,l2,liblinear,"OrderedDict({'C': 0.01, 'class_weight': None, 'l1_ratio': 0.17615174186889726, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'liblinear'})",0.7912087912087912,0.7446808510638298,0.7126436781609196,0.7741935483870968,0.7865168539325843,0.7618487445506443,0.029457757101314545,239
0.009347057342529297,0.0011101941369607543,0.0019085407257080078,0.0001655530269637724,97.88328184691491,,0.35391590370205606,1012,l2,liblinear,"OrderedDict({'C': 97.88328184691491, 'class_weight': None, 'l1_ratio': 0.35391590370205606, 'max_iter': 1012, 'penalty': 'l2', 'solver': 'liblinear'})",0.8089887640449438,0.7083333333333334,0.7391304347826086,0.7956989247311828,0.7555555555555555,0.7615414024895248,0.03684336820831507,244
0.2190253734588623,0.0038521211188693467,0.002227306365966797,0.0002385197901477037,4.730341337963577,,0.10046106225195042,1051,elasticnet,liblinear,"OrderedDict({'C': 4.730341337963577, 'class_weight': None, 'l1_ratio': 0.10046106225195042, 'max_iter': 1051, 'penalty': 'elasticnet', 'solver': 'liblinear'})",0.8222222222222222,0.7010309278350515,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7626915138587902,0.0444481725345517,196
0.012301397323608399,0.0014786080076228077,0.002084779739379883,0.00022280893703302264,0.023916761605853955,,0.0,5000,l2,saga,"OrderedDict({'C': 0.023916761605853955, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.7272727272727273,0.7741935483870968,0.7920792079207921,0.8,0.7778488816623597,0.026769785657661114,146
0.01550431251525879,0.0018086486676029828,0.002109241485595703,0.00014066311459210676,0.04024416675643526,,0.0,5000,l2,saga,"OrderedDict({'C': 0.04024416675643526, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7912087912087912,0.7010309278350515,0.7741935483870968,0.7835051546391752,0.8085106382978723,0.7716898120735974,0.037081835789572505,156
0.06657595634460449,0.00814809221139511,0.0023306846618652345,0.00027605225350292074,0.5775600565348646,,0.14212978956857972,1040,l2,saga,"OrderedDict({'C': 0.5775600565348646, 'class_weight': None, 'l1_ratio': 0.14212978956857972, 'max_iter': 1040, 'penalty': 'l2', 'solver': 'saga'})",0.8089887640449438,0.6947368421052632,0.7032967032967034,0.7956989247311828,0.7777777777777778,0.7560998023911741,0.04772598357458097,267
0.003765296936035156,0.00037735647865955093,0.0018640995025634766,9.057102271472524e-05,0.0191265550417619,,0.1996108144894066,4877,l2,liblinear,"OrderedDict({'C': 0.0191265550417619, 'class_weight': None, 'l1_ratio': 0.1996108144894066, 'max_iter': 4877, 'penalty': 'l2', 'solver': 'liblinear'})",0.7912087912087912,0.7311827956989247,0.7045454545454546,0.8043478260869565,0.7912087912087912,0.7644987317497837,0.03929160702894292,167
0.012734556198120117,0.0016058888555112046,0.002083015441894531,0.00017346857398819598,0.02335871330608944,,1.0,5000,l2,saga,"OrderedDict({'C': 0.02335871330608944, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.7272727272727273,0.7741935483870968,0.7920792079207921,0.8,0.7778488816623597,0.026769785657661114,146
0.015594816207885743,0.001640703533448689,0.0023421287536621095,0.00027357044158739404,0.03164030221735508,,0.6488634005030163,1014,l2,saga,"OrderedDict({'C': 0.03164030221735508, 'class_weight': None, 'l1_ratio': 0.6488634005030163, 'max_iter': 1014, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.7272727272727273,0.7741935483870968,0.7755102040816326,0.8,0.7745350808945279,0.02581150119828889,152
0.2431816577911377,0.06559162330650872,0.002496957778930664,0.00032324871494177683,2.4450701234769294,,0.8419222226163303,4720,l1,saga,"OrderedDict({'C': 2.4450701234769294, 'class_weight': None, 'l1_ratio': 0.8419222226163303, 'max_iter': 4720, 'penalty': 'l1', 'solver': 'saga'})",0.8314606741573034,0.7083333333333334,0.6888888888888889,0.7956989247311828,0.7640449438202247,0.7576853529861867,0.053097738864091325,260
0.022872495651245116,0.00335097220613188,0.0031345367431640627,0.0013832270226725343,0.019596148631845833,,1.0,1000,l2,saga,"OrderedDict({'C': 0.019596148631845833, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 1000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.74,0.7608695652173914,0.7766990291262136,0.7872340425531915,0.7721003123255958,0.019817326894878088,154
0.762526273727417,0.0558042494050561,0.0020243644714355467,0.00038911710141282087,91.54280692799968,,0.366483443102468,4999,l2,saga,"OrderedDict({'C': 91.54280692799968, 'class_weight': None, 'l1_ratio': 0.366483443102468, 'max_iter': 4999, 'penalty': 'l2', 'solver': 'saga'})",0.8222222222222222,0.7083333333333334,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7641519949584465,0.04247427245837505,171
0.008647918701171875,0.0010863625478391408,0.002102565765380859,0.00026454714964707236,26.063725408495166,balanced,0.5834966533527831,4826,l2,liblinear,"OrderedDict({'C': 26.063725408495166, 'class_weight': 'balanced', 'l1_ratio': 0.5834966533527831, 'max_iter': 4826, 'penalty': 'l2', 'solver': 'liblinear'})",0.7954545454545454,0.6956521739130435,0.6966292134831461,0.782608695652174,0.7294117647058823,0.7399512786417582,0.04207270187727226,330
0.1418384552001953,0.007677115112417571,0.002439594268798828,0.0002451447887590289,0.7208183961549025,balanced,0.43078217895832804,4988,elasticnet,saga,"OrderedDict({'C': 0.7208183961549025, 'class_weight': 'balanced', 'l1_ratio': 0.43078217895832804, 'max_iter': 4988, 'penalty': 'elasticnet', 'solver': 'saga'})",0.7906976744186046,0.6888888888888889,0.7209302325581395,0.782608695652174,0.735632183908046,0.7437515350851706,0.038237323614160594,313
0.009678220748901368,0.0004908652959745806,0.001821756362915039,0.00010633019578971736,0.02368125491497824,,1.0,5000,l2,saga,"OrderedDict({'C': 0.02368125491497824, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.7272727272727273,0.7741935483870968,0.7920792079207921,0.8,0.7778488816623597,0.026769785657661114,146
0.013111400604248046,0.002214246510281932,0.0021499156951904296,0.00040210008614854334,0.02321188568004365,,1.0,5000,l2,saga,"OrderedDict({'C': 0.02321188568004365, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.7272727272727273,0.7741935483870968,0.7920792079207921,0.8,0.7778488816623597,0.026769785657661114,146
0.00459141731262207,8.961791266848104e-05,0.0018562793731689454,0.00010184882279101471,0.37150028523898365,,1.0,5000,l2,liblinear,"OrderedDict({'C': 0.37150028523898365, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'})",0.7954545454545454,0.7083333333333334,0.7111111111111111,0.7956989247311828,0.7777777777777778,0.7576751384815902,0.039698943056214415,261
0.2023007869720459,0.001328116424751231,0.002189302444458008,0.00011992512355839453,10.001375425755674,,0.8586516850256695,1056,l1,saga,"OrderedDict({'C': 10.001375425755674, 'class_weight': None, 'l1_ratio': 0.8586516850256695, 'max_iter': 1056, 'penalty': 'l1', 'solver': 'saga'})",0.8222222222222222,0.7010309278350515,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7626915138587902,0.0444481725345517,196
0.13684678077697754,0.02129136573340048,0.00198979377746582,7.717832942715088e-05,1.7981613404914485,balanced,0.03520747600272479,4803,l2,saga,"OrderedDict({'C': 1.7981613404914485, 'class_weight': 'balanced', 'l1_ratio': 0.03520747600272479, 'max_iter': 4803, 'penalty': 'l2', 'solver': 'saga'})",0.8045977011494253,0.6888888888888889,0.7045454545454546,0.7956989247311828,0.7209302325581395,0.7429322403746181,0.047885842468552514,319
0.4573862075805664,0.058849297826467264,0.002210712432861328,0.00040319627334364934,13.2683851606114,,0.23607224186609382,4890,l2,saga,"OrderedDict({'C': 13.2683851606114, 'class_weight': None, 'l1_ratio': 0.23607224186609382, 'max_iter': 4890, 'penalty': 'l2', 'solver': 'saga'})",0.8222222222222222,0.7010309278350515,0.7252747252747253,0.7956989247311828,0.7692307692307693,0.7626915138587902,0.0444481725345517,196
0.009466791152954101,0.0010316389340394138,0.002141427993774414,0.0002853493876784552,92.87705094622798,balanced,0.7194467633670053,4978,l2,liblinear,"OrderedDict({'C': 92.87705094622798, 'class_weight': 'balanced', 'l1_ratio': 0.7194467633670053, 'max_iter': 4978, 'penalty': 'l2', 'solver': 'liblinear'})",0.7816091954022989,0.6881720430107527,0.7111111111111111,0.782608695652174,0.7294117647058823,0.7385825619764439,0.03786712608057441,333
0.008909988403320312,0.0004625587701449457,0.0018137454986572265,3.8860502380235594e-05,0.019612133608078473,,0.0,5000,l2,saga,"OrderedDict({'C': 0.019612133608078473, 'class_weight': None, 'l1_ratio': 0.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.74,0.7608695652173914,0.7766990291262136,0.7872340425531915,0.7721003123255958,0.019817326894878088,154
0.014484548568725586,0.004421835167620562,0.0023910999298095703,0.0004864975360733578,0.010131132146393823,,0.05249023126867071,1260,l2,saga,"OrderedDict({'C': 0.010131132146393823, 'class_weight': None, 'l1_ratio': 0.05249023126867071, 'max_iter': 1260, 'penalty': 'l2', 'solver': 'saga'})",0.8125,0.7524752475247525,0.7526881720430108,0.7692307692307693,0.7708333333333334,0.7715455044263732,0.021919897706386172,158
0.009536933898925782,0.0006648100426166866,0.0015668392181396485,4.4839784731741145e-05,0.024589773490207238,,1.0,5000,l2,saga,"OrderedDict({'C': 0.024589773490207238, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.7272727272727273,0.7872340425531915,0.7920792079207921,0.8,0.7804569804955787,0.0269214264360563,125
0.009448862075805664,0.0005471904622229096,0.001633453369140625,4.4030018470483325e-05,0.024210153713755705,,1.0,5000,l2,saga,"OrderedDict({'C': 0.024210153713755705, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.7272727272727273,0.7741935483870968,0.7920792079207921,0.8,0.7778488816623597,0.026769785657661114,146
0.02702651023864746,0.0013907662013544757,0.0021691322326660156,0.00017909339683258002,0.09429649415001144,balanced,0.21563573023091204,1013,l2,saga,"OrderedDict({'C': 0.09429649415001144, 'class_weight': 'balanced', 'l1_ratio': 0.21563573023091204, 'max_iter': 1013, 'penalty': 'l2', 'solver': 'saga'})",0.7906976744186046,0.6896551724137931,0.7126436781609196,0.782608695652174,0.7865168539325843,0.7524244149156151,0.04256926688513969,281
0.004823637008666992,0.00037001916422544777,0.0024272918701171873,0.0006120589596763815,0.01,balanced,1.0,5000,l2,liblinear,"OrderedDict({'C': 0.01, 'class_weight': 'balanced', 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'liblinear'})",0.7674418604651163,0.6987951807228916,0.6987951807228916,0.7912087912087912,0.7529411764705882,0.7418364379180558,0.037206670889719094,323
0.009659004211425782,0.0008891060105939241,0.0016093254089355469,7.241004224797406e-05,0.02516324342049566,,1.0,5000,l2,saga,"OrderedDict({'C': 0.02516324342049566, 'class_weight': None, 'l1_ratio': 1.0, 'max_iter': 5000, 'penalty': 'l2', 'solver': 'saga'})",0.7956989247311828,0.7272727272727273,0.7872340425531915,0.8,0.8,0.7820411389114202,0.02777812685677116,1
