mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2332068920135498,0.001543862807799358,0.0026033401489257814,0.00010512257729306464,0.07326615931615896,8,sqrt,6,15,233,0.6036854146000212,"OrderedDict({'learning_rate': 0.07326615931615896, 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 15, 'n_estimators': 233, 'subsample': 0.6036854146000212})",0.8,0.8041237113402062,0.6593406593406593,0.7640449438202247,0.75,0.755501862900218,0.05233431025259364,291
0.4849214553833008,0.005784700694194708,0.0034304141998291017,0.00020082490420853124,0.019073118314859295,13,sqrt,1,17,451,0.5,"OrderedDict({'learning_rate': 0.019073118314859295, 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 17, 'n_estimators': 451, 'subsample': 0.5})",0.8043478260869565,0.7524752475247525,0.6881720430107527,0.7446808510638298,0.7368421052631579,0.7453036145898899,0.03707735879444645,325
0.1357943058013916,0.0025126281162064644,0.0022213935852050783,0.00016544348802712474,0.025562529815815464,3,sqrt,7,3,174,0.9655677426759344,"OrderedDict({'learning_rate': 0.025562529815815464, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 174, 'subsample': 0.9655677426759344})",0.7835051546391752,0.7572815533980582,0.6736842105263158,0.8080808080808081,0.723404255319149,0.7491911963927012,0.04706837413029749,316
0.11877436637878418,0.0030700936801353962,0.0022477149963378907,0.00011564039423071915,0.17926379720781038,3,sqrt,3,15,183,0.5629254136758611,"OrderedDict({'learning_rate': 0.17926379720781038, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15, 'n_estimators': 183, 'subsample': 0.5629254136758611})",0.7608695652173914,0.7956989247311828,0.6990291262135923,0.723404255319149,0.7216494845360825,0.7401302712034796,0.034142632510589625,345
1.0406002044677733,0.011213204031121781,0.002721071243286133,0.00020736742888008525,0.004593454326788472,8,,4,16,188,0.7758858072108529,"OrderedDict({'learning_rate': 0.004593454326788472, 'max_depth': 8, 'max_features': None, 'min_samples_leaf': 4, 'min_samples_split': 16, 'n_estimators': 188, 'subsample': 0.7758858072108529})",0.7692307692307693,0.7735849056603774,0.7058823529411765,0.8,0.7692307692307693,0.7635857594126184,0.031046401509167744,233
0.15844106674194336,0.0034157937656952167,0.002283000946044922,0.00016594889492668025,0.0032438595879724216,7,sqrt,8,5,114,0.991490262537208,"OrderedDict({'learning_rate': 0.0032438595879724216, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 114, 'subsample': 0.991490262537208})",0.7642276422764228,0.746031746031746,0.743801652892562,0.7419354838709677,0.7394957983193278,0.7470984646782053,0.008830316963645743,321
0.18805522918701173,0.0030024470449274638,0.0024899959564208983,0.00010183922274991451,0.3,9,sqrt,3,19,189,0.5159390717546302,"OrderedDict({'learning_rate': 0.3, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 19, 'n_estimators': 189, 'subsample': 0.5159390717546302})",0.7708333333333334,0.74,0.673469387755102,0.7741935483870968,0.7692307692307693,0.7455454077412602,0.038070712355206815,323
1.1720317363739015,0.02772951853887516,0.0026130199432373045,0.00012119624758019599,0.204022864831844,14,,8,5,421,0.9989759262366052,"OrderedDict({'learning_rate': 0.204022864831844, 'max_depth': 14, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 5, 'n_estimators': 421, 'subsample': 0.9989759262366052})",0.7659574468085106,0.7526881720430108,0.6666666666666666,0.7368421052631579,0.7391304347826086,0.7322569651127908,0.03441950618152756,346
0.1632181167602539,0.00289332426579752,0.002298402786254883,8.788723285076247e-05,0.062251126647404335,7,sqrt,10,8,161,0.7137406058712115,"OrderedDict({'learning_rate': 0.062251126647404335, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 8, 'n_estimators': 161, 'subsample': 0.7137406058712115})",0.8125,0.78,0.6739130434782609,0.7916666666666666,0.7741935483870968,0.7664546517064048,0.04808978276830841,199
0.37360506057739257,0.003439731858686607,0.0029922962188720704,0.00018642257126089823,0.0351905836329992,7,sqrt,5,11,408,0.5021221309857556,"OrderedDict({'learning_rate': 0.0351905836329992, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 408, 'subsample': 0.5021221309857556})",0.8210526315789474,0.7878787878787878,0.6808510638297872,0.7659574468085106,0.7659574468085106,0.7643394753809087,0.046359533744908275,224
0.661218786239624,0.005359026903239287,0.0026447296142578123,0.00027296544683168,0.03697145875400113,7,,3,2,137,0.6334257282527936,"OrderedDict({'learning_rate': 0.03697145875400113, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 137, 'subsample': 0.6334257282527936})",0.7659574468085106,0.7647058823529411,0.7021276595744681,0.75,0.7446808510638298,0.7454943679599499,0.023192472085771878,324
0.35930695533752444,0.009051776730569826,0.0030141353607177736,0.000180444996891397,0.0029544145014113593,7,sqrt,2,16,366,0.5474130390776595,"OrderedDict({'learning_rate': 0.0029544145014113593, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 366, 'subsample': 0.5474130390776595})",0.7706422018348624,0.7735849056603774,0.7663551401869159,0.7663551401869159,0.7289719626168224,0.7611818700971787,0.0163360751375895,254
1.0038749694824218,0.054282824689030326,0.002437114715576172,7.811722074088755e-05,0.2758557301874504,7,,9,20,352,0.639891495372398,"OrderedDict({'learning_rate': 0.2758557301874504, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 20, 'n_estimators': 352, 'subsample': 0.639891495372398})",0.8131868131868132,0.8247422680412371,0.6444444444444445,0.7916666666666666,0.7578947368421053,0.7663869858362533,0.06507953097284075,200
0.3400870323181152,0.0032670012044311017,0.0025720596313476562,0.00031666988672939596,0.23170526598918034,11,sqrt,4,17,500,0.9217088442398539,"OrderedDict({'learning_rate': 0.23170526598918034, 'max_depth': 11, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 17, 'n_estimators': 500, 'subsample': 0.9217088442398539})",0.7872340425531915,0.7346938775510204,0.6813186813186813,0.7789473684210526,0.7872340425531915,0.7538856024794275,0.04119856641995507,295
0.5526312828063965,0.006664693696625839,0.0029834747314453126,0.0007542068770943211,0.0030140273558532556,14,,7,17,186,0.5007429121542164,"OrderedDict({'learning_rate': 0.0030140273558532556, 'max_depth': 14, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 17, 'n_estimators': 186, 'subsample': 0.5007429121542164})",0.7747747747747747,0.7692307692307693,0.7478260869565218,0.7543859649122807,0.7368421052631579,0.7566119402275009,0.013871668699373388,284
0.10962848663330078,0.007456619051732017,0.0022403717041015623,0.00030199748005721097,0.05191636878272066,8,sqrt,9,17,73,0.9451813592870941,"OrderedDict({'learning_rate': 0.05191636878272066, 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 17, 'n_estimators': 73, 'subsample': 0.9451813592870941})",0.8,0.7578947368421053,0.6666666666666666,0.7708333333333334,0.7526881720430108,0.7496165817770232,0.04460334138445818,313
0.44634222984313965,0.004033197422685991,0.0032746315002441405,0.00038365013328905555,0.0013114827693789287,6,sqrt,6,20,462,0.7116769827057925,"OrderedDict({'learning_rate': 0.0013114827693789287, 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 20, 'n_estimators': 462, 'subsample': 0.7116769827057925})",0.782608695652174,0.773109243697479,0.782608695652174,0.7563025210084033,0.7368421052631579,0.7662942522546776,0.017584253699338734,201
0.39699130058288573,0.008398530405681276,0.003046083450317383,0.00028148571865478384,0.004456461567508328,7,sqrt,1,20,366,0.681020818213256,"OrderedDict({'learning_rate': 0.004456461567508328, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 366, 'subsample': 0.681020818213256})",0.7722772277227723,0.7428571428571429,0.72,0.7843137254901961,0.7647058823529411,0.7568307956846104,0.022837211596629447,282
0.3351890087127686,0.0019049813695926998,0.002866220474243164,0.00012353703251575775,0.007252072092935689,7,sqrt,10,20,408,0.5682273453948585,"OrderedDict({'learning_rate': 0.007252072092935689, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 408, 'subsample': 0.5682273453948585})",0.7878787878787878,0.7755102040816326,0.7272727272727273,0.7628865979381443,0.7446808510638298,0.7596458336470244,0.02159281930256813,267
0.16463356018066405,0.006601749193603687,0.002377891540527344,0.00019431740803356812,0.004539314534236813,7,sqrt,1,2,95,0.6237110113260637,"OrderedDict({'learning_rate': 0.004539314534236813, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 95, 'subsample': 0.6237110113260637})",0.7863247863247863,0.7642276422764228,0.7377049180327869,0.7317073170731707,0.7394957983193278,0.7518920924052989,0.02049461090202263,306
0.22872934341430665,0.0014552185939790384,0.0025635242462158205,0.00016159879735128072,0.07379044617248609,9,log2,5,16,201,0.8005632065971139,"OrderedDict({'learning_rate': 0.07379044617248609, 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 16, 'n_estimators': 201, 'subsample': 0.8005632065971139})",0.8297872340425532,0.7708333333333334,0.6595744680851063,0.7578947368421053,0.7422680412371134,0.7520715627080423,0.05491349654116136,305
0.2930617332458496,0.006120790472875104,0.002954578399658203,0.00019078281515074488,0.0021023064523419148,15,log2,10,9,338,0.6869376643579252,"OrderedDict({'learning_rate': 0.0021023064523419148, 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 9, 'n_estimators': 338, 'subsample': 0.6869376643579252})",0.7719298245614035,0.7796610169491526,0.7719298245614035,0.7586206896551724,0.7368421052631579,0.763796692198058,0.015081864891601668,231
0.35378108024597166,0.002297632900317392,0.0031369209289550783,0.00012925782733780002,0.054957582909703755,14,log2,9,20,457,0.5975646170714849,"OrderedDict({'learning_rate': 0.054957582909703755, 'max_depth': 14, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 20, 'n_estimators': 457, 'subsample': 0.5975646170714849})",0.8,0.7628865979381443,0.7021276595744681,0.7872340425531915,0.7252747252747253,0.7555046050681058,0.0368891180012521,290
0.059757566452026366,0.00047697500620555986,0.0018996715545654297,5.048586457544885e-05,0.0010027938845025828,7,sqrt,7,20,52,0.6899471981068798,"OrderedDict({'learning_rate': 0.0010027938845025828, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 20, 'n_estimators': 52, 'subsample': 0.6899471981068798})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,330
0.6056154251098633,0.004892705806301917,0.0036298751831054686,0.00018616539759369727,0.052124200425528164,8,sqrt,4,4,471,0.6777281020213409,"OrderedDict({'learning_rate': 0.052124200425528164, 'max_depth': 8, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 471, 'subsample': 0.6777281020213409})",0.8333333333333334,0.7878787878787878,0.6813186813186813,0.7659574468085106,0.7872340425531915,0.7711444583785009,0.050003887817476826,149
0.41300530433654786,0.002664325269915676,0.0031949996948242186,0.00011932228455191866,0.053853714409830396,7,log2,7,9,478,0.671460232990175,"OrderedDict({'learning_rate': 0.053853714409830396, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 9, 'n_estimators': 478, 'subsample': 0.671460232990175})",0.8541666666666666,0.8,0.7216494845360825,0.8,0.7368421052631579,0.7825316512931815,0.04803339397984351,38
0.3732171058654785,0.002698427856877283,0.003240203857421875,0.00011836079949448872,0.07946779867228264,7,log2,9,13,495,0.5822414563637034,"OrderedDict({'learning_rate': 0.07946779867228264, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 495, 'subsample': 0.5822414563637034})",0.8210526315789474,0.8282828282828283,0.7216494845360825,0.8260869565217391,0.7333333333333333,0.7860810468505861,0.04803794834642731,17
2.060916566848755,0.01761526497877266,0.003711986541748047,0.0002761353814012962,0.0045071649489940415,7,,10,2,497,0.7314161923257338,"OrderedDict({'learning_rate': 0.0045071649489940415, 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 497, 'subsample': 0.7314161923257338})",0.7708333333333334,0.76,0.7070707070707071,0.7835051546391752,0.74,0.7522818390086432,0.026733923805812864,302
0.6994664192199707,0.0031086420662882687,0.003351783752441406,0.00014049297823347763,0.06294906839609074,7,sqrt,1,20,500,0.9911792850155626,"OrderedDict({'learning_rate': 0.06294906839609074, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 500, 'subsample': 0.9911792850155626})",0.7872340425531915,0.7755102040816326,0.6739130434782609,0.75,0.7741935483870968,0.7521701677000363,0.04095887946271927,303
0.5209815502166748,0.008520655956347163,0.0035746097564697266,0.000371672557475377,0.02802128932453099,7,log2,2,3,479,0.5,"OrderedDict({'learning_rate': 0.02802128932453099, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 479, 'subsample': 0.5})",0.8125,0.7961165048543689,0.7157894736842105,0.7789473684210526,0.7474747474747475,0.7701656188868758,0.034682584229417425,158
0.31784896850585936,0.002510285813969472,0.0029850006103515625,0.000253568846571933,0.018078465091834466,4,log2,2,16,488,0.6364407705418595,"OrderedDict({'learning_rate': 0.018078465091834466, 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 488, 'subsample': 0.6364407705418595})",0.7912087912087912,0.7551020408163265,0.6881720430107527,0.7956989247311828,0.7608695652173914,0.7582102729968889,0.03851334266206877,270
0.3454422950744629,0.0041439162853985296,0.00256500244140625,0.0001351592885182568,0.3,6,sqrt,1,15,500,0.6369252152932355,"OrderedDict({'learning_rate': 0.3, 'max_depth': 6, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 15, 'n_estimators': 500, 'subsample': 0.6369252152932355})",0.8541666666666666,0.7676767676767676,0.6808510638297872,0.76,0.7872340425531915,0.7699857081452826,0.05555892225003256,161
0.5282636165618897,0.004912170708281668,0.003497457504272461,0.0003127346090060839,0.0011149230611969415,7,sqrt,6,10,500,0.6305747524509464,"OrderedDict({'learning_rate': 0.0011149230611969415, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 500, 'subsample': 0.6305747524509464})",0.7863247863247863,0.7768595041322314,0.7627118644067796,0.743801652892562,0.7521367521367521,0.7643669119786223,0.015578568470933947,223
0.3285655498504639,0.003974820750725933,0.002719688415527344,0.00018741085884568928,0.3,7,sqrt,2,12,500,0.5800923167531549,"OrderedDict({'learning_rate': 0.3, 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 12, 'n_estimators': 500, 'subsample': 0.5800923167531549})",0.8131868131868132,0.7526881720430108,0.6956521739130435,0.7526881720430108,0.7252747252747253,0.7478980112921206,0.03885861429991811,318
0.2944080352783203,0.004629988498367276,0.0031410694122314454,0.00025839121443959966,0.28196051070757855,6,log2,9,14,499,0.5137845579891428,"OrderedDict({'learning_rate': 0.28196051070757855, 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 499, 'subsample': 0.5137845579891428})",0.8172043010752689,0.8163265306122449,0.7021276595744681,0.7912087912087912,0.7311827956989247,0.7716100156339396,0.046743289349366605,147
0.4190206050872803,0.009802605670452925,0.0031360626220703126,0.00012873902125163373,0.1451816082437959,7,log2,5,16,500,0.8660951802956005,"OrderedDict({'learning_rate': 0.1451816082437959, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 16, 'n_estimators': 500, 'subsample': 0.8660951802956005})",0.8333333333333334,0.7755102040816326,0.7216494845360825,0.7789473684210526,0.7708333333333334,0.7760547447410869,0.035430766241973326,91
0.3959323883056641,0.0040712208914025485,0.003329753875732422,0.0002824451435407198,0.1436393203532093,8,log2,6,14,499,0.5212411941548678,"OrderedDict({'learning_rate': 0.1436393203532093, 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 14, 'n_estimators': 499, 'subsample': 0.5212411941548678})",0.7956989247311828,0.8297872340425532,0.6736842105263158,0.8,0.7526881720430108,0.7703717082686126,0.05424147479699406,153
0.3838627338409424,0.008341120666895595,0.003306150436401367,0.00030003058550585345,0.0014694328598667894,7,log2,6,9,410,0.6139642254090699,"OrderedDict({'learning_rate': 0.0014694328598667894, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 9, 'n_estimators': 410, 'subsample': 0.6139642254090699})",0.773109243697479,0.7833333333333333,0.7563025210084033,0.7563025210084033,0.7413793103448276,0.7620853858784893,0.014619338757099547,248
0.5260173797607421,0.007350707432091216,0.003448486328125,0.0001444124773788478,0.00648673042169147,9,log2,7,11,435,0.9258109027258216,"OrderedDict({'learning_rate': 0.00648673042169147, 'max_depth': 9, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 435, 'subsample': 0.9258109027258216})",0.7878787878787878,0.7755102040816326,0.7142857142857143,0.7676767676767676,0.7578947368421053,0.7606492421530016,0.025174774996700844,259
0.27295818328857424,0.0031488533065736116,0.0028163909912109373,0.0002987443743745996,0.0011371931208170767,13,log2,6,17,269,0.7008729921828714,"OrderedDict({'learning_rate': 0.0011371931208170767, 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 17, 'n_estimators': 269, 'subsample': 0.7008729921828714})",0.746031746031746,0.746031746031746,0.736,0.736,0.7419354838709677,0.7411997951868919,0.004501388135793208,342
0.3952369213104248,0.00613839179812619,0.002880239486694336,0.0003570666232526104,0.23312274259064178,5,sqrt,1,14,500,0.6164630918374443,"OrderedDict({'learning_rate': 0.23312274259064178, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 14, 'n_estimators': 500, 'subsample': 0.6164630918374443})",0.8,0.7659574468085106,0.717391304347826,0.7446808510638298,0.7872340425531915,0.7630527289546716,0.029599884274165617,241
0.3789470672607422,0.002905877869498982,0.0031574249267578127,0.00021342143481903385,0.0201865180332918,7,log2,10,15,500,0.6190468618986015,"OrderedDict({'learning_rate': 0.0201865180332918, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 500, 'subsample': 0.6190468618986015})",0.8297872340425532,0.7916666666666666,0.7083333333333334,0.7872340425531915,0.7526881720430108,0.7739418897277511,0.04090416779129019,118
0.468858528137207,0.0022408474849810946,0.0034278392791748046,0.0002574018744294104,0.0021573861426542494,7,log2,8,16,500,0.7848082298987018,"OrderedDict({'learning_rate': 0.0021573861426542494, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 16, 'n_estimators': 500, 'subsample': 0.7848082298987018})",0.7747747747747747,0.7706422018348624,0.7522935779816514,0.7777777777777778,0.7289719626168224,0.7608920589971777,0.01825239167977635,256
0.28915987014770506,0.004182128494315077,0.0028060436248779296,0.00015278941496184358,0.3,7,log2,10,6,477,0.5841681616110996,"OrderedDict({'learning_rate': 0.3, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 477, 'subsample': 0.5841681616110996})",0.7692307692307693,0.7916666666666666,0.7021276595744681,0.7777777777777778,0.7446808510638298,0.7570967448627023,0.03145083121185046,280
0.47502799034118653,0.002250193243032417,0.0036384105682373048,0.00032283476532044496,0.06382329494904575,7,log2,6,11,498,0.7073022732205485,"OrderedDict({'learning_rate': 0.06382329494904575, 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 11, 'n_estimators': 498, 'subsample': 0.7073022732205485})",0.7956989247311828,0.7446808510638298,0.7291666666666666,0.7912087912087912,0.7252747252747253,0.757205991789039,0.03033343020359157,277
0.22999844551086426,0.002350066972804899,0.0026033401489257814,0.00010947815626469023,0.001202937812944551,4,log2,8,9,335,0.7193005199320224,"OrderedDict({'learning_rate': 0.001202937812944551, 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 8, 'min_samples_split': 9, 'n_estimators': 335, 'subsample': 0.7193005199320224})",0.746031746031746,0.746031746031746,0.736,0.736,0.7419354838709677,0.7411997951868919,0.004501388135793208,342
0.059509658813476564,0.004179807856652065,0.002142000198364258,0.00011958030186490459,0.01523641944714416,12,log2,10,15,52,0.8627746188922722,"OrderedDict({'learning_rate': 0.01523641944714416, 'max_depth': 12, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 15, 'n_estimators': 52, 'subsample': 0.8627746188922722})",0.7678571428571429,0.7522935779816514,0.7719298245614035,0.7586206896551724,0.7155963302752294,0.7532595130661199,0.02004924891258085,297
0.9762183666229248,0.007658200458327765,0.002868938446044922,0.0002410325474234353,0.00286932535847544,2,,2,10,499,0.7088828147107321,"OrderedDict({'learning_rate': 0.00286932535847544, 'max_depth': 2, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 499, 'subsample': 0.7088828147107321})",0.7619047619047619,0.7747747747747747,0.7378640776699029,0.7433628318584071,0.7428571428571429,0.7521527178129979,0.013962054799656683,304
