mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bagging_temperature,param_border_count,param_depth,param_iterations,param_l2_leaf_reg,param_learning_rate,param_random_strength,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.2332111358642575,0.12996278997595576,0.004579496383666992,0.0012488582597538912,2.218417471386686,90,9,175,0.24528334825075432,0.0011536408759430488,1.1568690697125952,False,"OrderedDict({'bagging_temperature': 2.218417471386686, 'border_count': 90, 'depth': 9, 'iterations': 175, 'l2_leaf_reg': 0.24528334825075432, 'learning_rate': 0.0011536408759430488, 'random_strength': 1.1568690697125952, 'verbose': False})",0.7692307692307693,0.7766990291262136,0.693069306930693,0.7647058823529411,0.7326732673267327,0.7472756509934699,0.030993975892755838,12
2.784894895553589,0.1797208834070839,0.00619964599609375,0.0045080019359635595,9.094389085249512,63,5,959,0.2160415388813597,0.0025079694416736483,1.391519299531949,False,"OrderedDict({'bagging_temperature': 9.094389085249512, 'border_count': 63, 'depth': 5, 'iterations': 959, 'l2_leaf_reg': 0.2160415388813597, 'learning_rate': 0.0025079694416736483, 'random_strength': 1.391519299531949, 'verbose': False})",0.7572815533980582,0.7572815533980582,0.6868686868686869,0.7961165048543689,0.7378640776699029,0.7470824752378151,0.035561376842177604,13
6.365095472335815,0.1258622125690107,0.007407855987548828,0.003439533130048707,1.4083819775877662,250,7,336,7.503119699470903,0.024145430800736417,1.478783753884705,False,"OrderedDict({'bagging_temperature': 1.4083819775877662, 'border_count': 250, 'depth': 7, 'iterations': 336, 'l2_leaf_reg': 7.503119699470903, 'learning_rate': 0.024145430800736417, 'random_strength': 1.478783753884705, 'verbose': False})",0.7916666666666666,0.7676767676767676,0.6666666666666666,0.7676767676767676,0.7368421052631579,0.7461057947900053,0.043365418963433204,14
7.162020683288574,0.3229265321340064,0.004083395004272461,0.0008419931076467194,0.3360386920260095,78,7,728,7.444386437897053,0.0022549409344293178,1.4722264920789438,False,"OrderedDict({'bagging_temperature': 0.3360386920260095, 'border_count': 78, 'depth': 7, 'iterations': 728, 'l2_leaf_reg': 7.444386437897053, 'learning_rate': 0.0022549409344293178, 'random_strength': 1.4722264920789438, 'verbose': False})",0.75,0.7692307692307693,0.7184466019417476,0.7735849056603774,0.7184466019417476,0.7459417757549284,0.02381158624764265,15
0.5352658748626709,0.08725831040361354,0.003497600555419922,0.0007152725535641179,6.32084646571517,116,4,203,5.789777506043157,0.008522133183755352,0.17452478243227829,False,"OrderedDict({'bagging_temperature': 6.32084646571517, 'border_count': 116, 'depth': 4, 'iterations': 203, 'l2_leaf_reg': 5.789777506043157, 'learning_rate': 0.008522133183755352, 'random_strength': 0.17452478243227829, 'verbose': False})",0.7676767676767676,0.7272727272727273,0.72,0.7843137254901961,0.7524752475247525,0.7503476935928886,0.024132762768779282,10
54.76134753227234,0.22198504521735782,0.007018136978149414,0.0033066238109959144,3.062662444411655,235,9,933,9.777793116354895,0.030393816309214266,0.1796186046471365,False,"OrderedDict({'bagging_temperature': 3.062662444411655, 'border_count': 235, 'depth': 9, 'iterations': 933, 'l2_leaf_reg': 9.777793116354895, 'learning_rate': 0.030393816309214266, 'random_strength': 0.1796186046471365, 'verbose': False})",0.7777777777777778,0.7526881720430108,0.6736842105263158,0.7755102040816326,0.76,0.7479320728857474,0.03829443779384511,11
20.25650873184204,0.09184799763799985,0.006344509124755859,0.004733362251763208,7.460440090863748,136,9,487,8.65871399076452,0.16272427843291168,0.13741435470314192,False,"OrderedDict({'bagging_temperature': 7.460440090863748, 'border_count': 136, 'depth': 9, 'iterations': 487, 'l2_leaf_reg': 8.65871399076452, 'learning_rate': 0.16272427843291168, 'random_strength': 0.13741435470314192, 'verbose': False})",0.7628865979381443,0.7878787878787878,0.7010309278350515,0.7326732673267327,0.7252747252747253,0.7419488612506884,0.03028625994027444,17
5.308251190185547,0.10309608504326562,0.008210897445678711,0.004647343052205564,6.694745020068965,36,11,152,9.171367886895869,0.15820100767159062,0.4978465102608662,False,"OrderedDict({'bagging_temperature': 6.694745020068965, 'border_count': 36, 'depth': 11, 'iterations': 152, 'l2_leaf_reg': 9.171367886895869, 'learning_rate': 0.15820100767159062, 'random_strength': 0.4978465102608662, 'verbose': False})",0.7291666666666666,0.6875,0.6881720430107527,0.8282828282828283,0.6947368421052632,0.7255716760131021,0.05359379964819651,20
39.02696857452393,0.2921178851179314,0.004629373550415039,0.0018681649634572494,8.353311708542403,181,9,740,4.580401462343875,0.2931228155985615,2.602070581986225,False,"OrderedDict({'bagging_temperature': 8.353311708542403, 'border_count': 181, 'depth': 9, 'iterations': 740, 'l2_leaf_reg': 4.580401462343875, 'learning_rate': 0.2931228155985615, 'random_strength': 2.602070581986225, 'verbose': False})",0.8163265306122449,0.7628865979381443,0.6666666666666666,0.7526881720430108,0.7878787878787878,0.7572893510277708,0.05037077160812529,4
384.9187873840332,0.42826985835936143,0.015985870361328126,0.018605270237096593,0.15308498021717856,252,12,828,6.010964768229739,0.0027295525026553554,1.824941479641903,False,"OrderedDict({'bagging_temperature': 0.15308498021717856, 'border_count': 252, 'depth': 12, 'iterations': 828, 'l2_leaf_reg': 6.010964768229739, 'learning_rate': 0.0027295525026553554, 'random_strength': 1.824941479641903, 'verbose': False})",0.7572815533980582,0.7884615384615384,0.7238095238095238,0.7735849056603774,0.7572815533980582,0.7600838149455112,0.021536500084378487,3
