mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.4437133312225342,0.0023466437207355973,0.012736368179321288,0.00020319605226753475,,5,sqrt,7,20,500,"OrderedDict({'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 20, 'n_estimators': 500})",0.7572815533980582,0.7572815533980582,0.7115384615384616,0.7619047619047619,0.7326732673267327,0.7441359195132146,0.01926309321977338,264
0.2376636505126953,0.0013177069790610814,0.007570981979370117,0.0001507116237404655,,50,sqrt,10,2,251,"OrderedDict({'class_weight': None, 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 251})",0.78,0.7722772277227723,0.7572815533980582,0.7572815533980582,0.7326732673267327,0.7599027203691243,0.01620008164408641,88
0.38581624031066897,0.0033195341387852752,0.013849258422851562,0.0003853308949441409,,5,log2,6,2,500,"OrderedDict({'class_weight': None, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 2, 'n_estimators': 500})",0.75,0.75,0.7428571428571429,0.7663551401869159,0.72,0.7458424566088118,0.015047160419486933,254
0.04932904243469238,0.001579793183607559,0.0034877300262451173,0.0004836650191442723,,5,log2,10,2,50,"OrderedDict({'class_weight': None, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50})",0.7663551401869159,0.7692307692307693,0.7474747474747475,0.7663551401869159,0.7428571428571429,0.7584545879872983,0.010998188256064358,101
0.05738377571105957,0.0039544417603035375,0.0037244319915771484,0.00025328657157513225,,50,log2,1,20,50,"OrderedDict({'class_weight': None, 'max_depth': 50, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 50})",0.7647058823529411,0.7766990291262136,0.7378640776699029,0.76,0.7676767676767676,0.761389151365165,0.012963687856997386,72
0.15448942184448242,0.0048289047845891855,0.0063057422637939455,0.000164383577965037,,5,log2,10,20,193,"OrderedDict({'class_weight': None, 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 193})",0.7663551401869159,0.7735849056603774,0.7450980392156863,0.7692307692307693,0.7378640776699029,0.7584265863927303,0.01421150174972393,102
0.381518030166626,0.0032505069018484117,0.01314845085144043,0.00016835036887586946,balanced,11,log2,10,2,500,"OrderedDict({'class_weight': 'balanced', 'max_depth': 11, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 500})",0.7578947368421053,0.7526881720430108,0.6363636363636364,0.7659574468085106,0.7333333333333333,0.7292474650781193,0.04766939403273261,333
0.6785002708435058,0.0385317811429901,0.005898666381835937,0.0001882371318779226,,5,,8,11,182,"OrderedDict({'class_weight': None, 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 11, 'n_estimators': 182})",0.7142857142857143,0.7474747474747475,0.6868686868686869,0.78,0.72,0.7297258297258298,0.03166145890685265,331
0.5867124557495117,0.0021803067253598814,0.013699865341186524,0.00016909237295643887,balanced,45,sqrt,1,11,500,"OrderedDict({'class_weight': 'balanced', 'max_depth': 45, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 500})",0.7708333333333334,0.7722772277227723,0.7010309278350515,0.7722772277227723,0.74,0.7512837433227858,0.027986809649919855,204
0.28454790115356443,0.004904860502717882,0.008937263488769531,0.0002187129739336149,,5,sqrt,1,20,286,"OrderedDict({'class_weight': None, 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 286})",0.7572815533980582,0.7766990291262136,0.693069306930693,0.7619047619047619,0.74,0.7457909302719454,0.02884477424301931,256
0.17114977836608886,0.00500487079478993,0.006051826477050781,0.0003125735914296478,,50,sqrt,10,4,172,"OrderedDict({'class_weight': None, 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 172})",0.7722772277227723,0.7572815533980582,0.7450980392156863,0.7647058823529411,0.7524752475247525,0.7583675900428422,0.009440679264692407,103
0.05059833526611328,0.0006660395368759728,0.002910947799682617,5.1407513043932835e-05,,10,log2,9,2,51,"OrderedDict({'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 51})",0.7428571428571429,0.78,0.75,0.7692307692307693,0.7115384615384616,0.7507252747252748,0.02365376383184358,209
0.5801692008972168,0.008986452605485178,0.014794397354125976,0.00058535301699646,,16,sqrt,2,2,500,"OrderedDict({'class_weight': None, 'max_depth': 16, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500})",0.7676767676767676,0.7722772277227723,0.7524752475247525,0.7450980392156863,0.7422680412371134,0.7559590646754184,0.012009412871845933,132
0.046368885040283206,0.00025453183388125306,0.003593254089355469,4.3014147720618966e-05,,22,log2,2,20,50,"OrderedDict({'class_weight': None, 'max_depth': 22, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 50})",0.76,0.7422680412371134,0.74,0.7619047619047619,0.7551020408163265,0.7518549687916403,0.009059059738424415,194
0.47522506713867185,0.004291941511131801,0.013432025909423828,0.00039452599926981507,,46,sqrt,8,2,500,"OrderedDict({'class_weight': None, 'max_depth': 46, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 500})",0.7524752475247525,0.7647058823529411,0.7238095238095238,0.7647058823529411,0.7450980392156863,0.7501589150511689,0.015155835803500209,219
0.05236616134643555,0.002190985151978003,0.003314685821533203,6.96039185129045e-05,,50,log2,2,20,50,"OrderedDict({'class_weight': None, 'max_depth': 50, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 50})",0.76,0.7422680412371134,0.74,0.7619047619047619,0.7551020408163265,0.7518549687916403,0.009059059738424415,194
0.4684251308441162,0.003369948767600047,0.014731502532958985,0.0002747639230739408,balanced,42,sqrt,9,2,498,"OrderedDict({'class_weight': 'balanced', 'max_depth': 42, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 498})",0.7708333333333334,0.7608695652173914,0.6363636363636364,0.7446808510638298,0.7555555555555555,0.7336605883067493,0.0493754474143113,321
0.43976650238037107,0.004757898941014477,0.013425731658935547,0.00038599273164090887,,24,log2,2,19,499,"OrderedDict({'class_weight': None, 'max_depth': 24, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 19, 'n_estimators': 499})",0.7647058823529411,0.7619047619047619,0.7450980392156863,0.7572815533980582,0.7326732673267327,0.7523327008396361,0.011899956052876954,190
0.08708486557006836,0.002593422454183888,0.003767871856689453,9.712654393943949e-05,,39,sqrt,2,2,69,"OrderedDict({'class_weight': None, 'max_depth': 39, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 69})",0.7878787878787878,0.7766990291262136,0.7326732673267327,0.7524752475247525,0.7551020408163265,0.7609656745345624,0.019384447236844057,76
2.3132579803466795,0.03438282044496701,0.014352893829345703,0.000759098316695468,balanced,38,,5,2,500,"OrderedDict({'class_weight': 'balanced', 'max_depth': 38, 'max_features': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 500})",0.7415730337078652,0.7346938775510204,0.6526315789473685,0.7628865979381443,0.7157894736842105,0.7215149123657217,0.03759075416416817,344
0.06071147918701172,0.0005461050411763433,0.0030086517333984377,7.764753970648354e-05,,25,sqrt,5,2,52,"OrderedDict({'class_weight': None, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 2, 'n_estimators': 52})",0.7378640776699029,0.7692307692307693,0.7735849056603774,0.8076923076923077,0.7474747474747475,0.767169361545621,0.024224761128965194,26
0.058778238296508786,0.0004832454982297973,0.004022073745727539,0.00010458544515333753,balanced,21,log2,2,2,52,"OrderedDict({'class_weight': 'balanced', 'max_depth': 21, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 52})",0.7722772277227723,0.7474747474747475,0.74,0.7551020408163265,0.7659574468085106,0.7561622925644713,0.011776701203781641,130
0.053801774978637695,0.00032185473248832634,0.003090047836303711,2.7448844299336545e-05,,30,sqrt,10,2,50,"OrderedDict({'class_weight': None, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50})",0.7474747474747475,0.7884615384615384,0.75,0.8037383177570093,0.7254901960784313,0.7630329599543453,0.02872251346562099,53
0.06046328544616699,0.0019806526224309226,0.0031211376190185547,0.0001406253332837364,,28,sqrt,4,4,50,"OrderedDict({'class_weight': None, 'max_depth': 28, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 50})",0.780952380952381,0.803921568627451,0.7647058823529411,0.72,0.7272727272727273,0.7593705118411002,0.031809888055268666,91
0.059287405014038085,0.0008152122551422363,0.004227733612060547,5.614109062602472e-05,,27,sqrt,10,2,50,"OrderedDict({'class_weight': None, 'max_depth': 27, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 2, 'n_estimators': 50})",0.7474747474747475,0.7884615384615384,0.75,0.8037383177570093,0.7254901960784313,0.7630329599543453,0.02872251346562099,53
0.050060176849365236,0.0029466354442111904,0.003904104232788086,0.00023598535587048155,balanced,5,log2,1,9,50,"OrderedDict({'class_weight': 'balanced', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 50})",0.723404255319149,0.7333333333333333,0.6888888888888889,0.7835051546391752,0.7311827956989247,0.7320628855758942,0.030290795664450608,329
0.054066705703735354,0.004036892996354942,0.0034296512603759766,0.0006633545452323632,balanced,30,log2,1,2,50,"OrderedDict({'class_weight': 'balanced', 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50})",0.7722772277227723,0.7070707070707071,0.7326732673267327,0.72,0.7474747474747475,0.7358991899189918,0.022590384711930703,315
0.3315440654754639,0.007365171752301074,0.003631734848022461,0.0003535699008035118,,33,,2,2,59,"OrderedDict({'class_weight': None, 'max_depth': 33, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 59})",0.7551020408163265,0.7755102040816326,0.7010309278350515,0.7766990291262136,0.75,0.7516684403718449,0.027472499163288127,199
0.051831293106079104,0.00036188093365459,0.0031717300415039064,4.334798595295324e-05,,48,log2,3,2,56,"OrderedDict({'class_weight': None, 'max_depth': 48, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 56})",0.8080808080808081,0.7547169811320755,0.7378640776699029,0.7254901960784313,0.7083333333333334,0.7468970792589104,0.034151462056197804,245
0.061291170120239255,0.0008138858741474613,0.003051614761352539,4.342769385293692e-05,,50,sqrt,1,2,50,"OrderedDict({'class_weight': None, 'max_depth': 50, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 50})",0.7708333333333334,0.7578947368421053,0.7070707070707071,0.7142857142857143,0.7628865979381443,0.7425942178940008,0.026482542953750667,276
0.3176910400390625,0.005997556414712878,0.003393125534057617,0.0002609596243798127,,50,,1,7,51,"OrderedDict({'class_weight': None, 'max_depth': 50, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 51})",0.7272727272727273,0.7474747474747475,0.6808510638297872,0.7961165048543689,0.7789473684210526,0.7461324823705369,0.04048302087251995,253
0.48124041557312014,0.006628484523162556,0.014043474197387695,0.0003170062273041682,,21,sqrt,8,19,500,"OrderedDict({'class_weight': None, 'max_depth': 21, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 19, 'n_estimators': 500})",0.7647058823529411,0.7647058823529411,0.7307692307692307,0.7722772277227723,0.7326732673267327,0.7530262981049235,0.017624111755251647,172
0.6082961559295654,0.00320229594983011,0.014220619201660156,0.0006346599325806184,,32,sqrt,1,4,500,"OrderedDict({'class_weight': None, 'max_depth': 32, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500})",0.76,0.76,0.72,0.76,0.7291666666666666,0.7458333333333333,0.01759103306927837,255
0.06522960662841797,0.0025208917324244006,0.003922224044799805,0.0003480045981838077,,20,sqrt,5,5,50,"OrderedDict({'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 50})",0.7378640776699029,0.7692307692307693,0.7619047619047619,0.8155339805825242,0.7755102040816326,0.7720087586939182,0.02522844537049374,3
0.5123058795928955,0.004481120714685135,0.013337278366088867,0.00027079374400216534,,29,sqrt,5,17,500,"OrderedDict({'class_weight': None, 'max_depth': 29, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 17, 'n_estimators': 500})",0.7572815533980582,0.7450980392156863,0.7254901960784313,0.7524752475247525,0.7346938775510204,0.7430077827535898,0.011608009754651573,274
0.09930143356323243,0.0004984986331074109,0.004282808303833008,2.7316818454756504e-05,,31,log2,10,6,110,"OrderedDict({'class_weight': None, 'max_depth': 31, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 6, 'n_estimators': 110})",0.7619047619047619,0.7619047619047619,0.7524752475247525,0.7692307692307693,0.74,0.7571031081130091,0.010071001173751856,119
0.05128908157348633,0.004575017271508448,0.0030233383178710936,8.879668166434978e-05,,10,log2,5,19,50,"OrderedDict({'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 19, 'n_estimators': 50})",0.7619047619047619,0.8080808080808081,0.7692307692307693,0.780952380952381,0.7346938775510204,0.7709725195439481,0.02399175066340042,5
0.0598088264465332,0.007959787847565082,0.0039784908294677734,0.0007985284388455237,,19,sqrt,10,18,50,"OrderedDict({'class_weight': None, 'max_depth': 19, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 18, 'n_estimators': 50})",0.7474747474747475,0.7884615384615384,0.75,0.8037383177570093,0.7254901960784313,0.7630329599543453,0.02872251346562099,53
0.3139857292175293,0.009092431565506657,0.003363513946533203,0.0003072506287856591,balanced,16,,1,7,50,"OrderedDict({'class_weight': 'balanced', 'max_depth': 16, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 50})",0.7708333333333334,0.7378640776699029,0.7010309278350515,0.7647058823529411,0.7291666666666666,0.740720177571579,0.02529424301819317,288
0.06396493911743165,0.0007628006600257939,0.003549814224243164,8.22598690487997e-05,balanced,45,sqrt,5,14,50,"OrderedDict({'class_weight': 'balanced', 'max_depth': 45, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 14, 'n_estimators': 50})",0.7692307692307693,0.7578947368421053,0.6451612903225806,0.75,0.7446808510638298,0.733393529491857,0.04488367951395132,324
0.09939508438110352,0.00461789556585689,0.003927707672119141,0.00039828778086771927,,14,sqrt,1,12,79,"OrderedDict({'class_weight': None, 'max_depth': 14, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 79})",0.7647058823529411,0.7878787878787878,0.76,0.76,0.7878787878787878,0.7720926916221034,0.013003330362366205,2
0.0561680793762207,0.0006112665344162911,0.004378795623779297,0.00014635056043594345,,6,log2,1,20,50,"OrderedDict({'class_weight': None, 'max_depth': 6, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 50})",0.7692307692307693,0.76,0.8,0.7592592592592593,0.7692307692307693,0.7715441595441597,0.014863544665545809,4
0.06893401145935059,0.0009346104932791508,0.0034598827362060545,9.816447739281254e-05,,12,sqrt,3,11,50,"OrderedDict({'class_weight': None, 'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 50})",0.7547169811320755,0.76,0.7254901960784313,0.7676767676767676,0.7551020408163265,0.7525971971407202,0.014337030168937715,182
0.05835204124450684,0.0018599369473666564,0.003110361099243164,9.188311787805171e-05,,10,sqrt,1,20,50,"OrderedDict({'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 50})",0.76,0.7692307692307693,0.7128712871287128,0.76,0.7551020408163265,0.7514408194351617,0.019819257412695107,202
0.05868535041809082,0.003298285819897682,0.0030800342559814454,0.00014398007780292435,,9,sqrt,1,20,50,"OrderedDict({'class_weight': None, 'max_depth': 9, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 50})",0.7766990291262136,0.7843137254901961,0.6938775510204082,0.7722772277227723,0.7524752475247525,0.7559285561768684,0.032761752170405785,133
0.08474941253662109,0.003684534820410194,0.004294300079345703,8.381606419926301e-05,,38,sqrt,10,19,74,"OrderedDict({'class_weight': None, 'max_depth': 38, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 19, 'n_estimators': 74})",0.7647058823529411,0.8118811881188119,0.7326732673267327,0.8076923076923077,0.7128712871287128,0.7659647865239012,0.03944193637862853,34
0.05812382698059082,0.0036857343766598214,0.004139614105224609,0.0001235791734764992,,40,sqrt,10,20,50,"OrderedDict({'class_weight': None, 'max_depth': 40, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 50})",0.7474747474747475,0.7884615384615384,0.75,0.8037383177570093,0.7254901960784313,0.7630329599543453,0.02872251346562099,53
0.5239095687866211,0.008285213107879292,0.01292123794555664,0.0004490827091313662,balanced,24,sqrt,1,18,465,"OrderedDict({'class_weight': 'balanced', 'max_depth': 24, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 18, 'n_estimators': 465})",0.7628865979381443,0.7722772277227723,0.6808510638297872,0.78,0.7708333333333334,0.7533696445648075,0.03666379661250564,169
0.051904726028442386,0.001791799026218066,0.003224611282348633,0.00022506532021773903,,38,log2,2,18,55,"OrderedDict({'class_weight': None, 'max_depth': 38, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 18, 'n_estimators': 55})",0.7450980392156863,0.7676767676767676,0.7346938775510204,0.7647058823529411,0.76,0.7544349133592831,0.012559422062414567,150
0.07121977806091309,0.0006849147355112233,0.00332493782043457,6.763769950504692e-05,,13,log2,1,2,57,"OrderedDict({'class_weight': None, 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 57})",0.7920792079207921,0.7524752475247525,0.7378640776699029,0.7474747474747475,0.7083333333333334,0.7476453227847057,0.026977148432843927,236
1.6809696197509765,0.0076448925093557185,0.013066577911376952,0.0005455216824269483,balanced,5,,9,13,489,"OrderedDict({'class_weight': 'balanced', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 13, 'n_estimators': 489})",0.6666666666666666,0.7333333333333333,0.6666666666666666,0.7391304347826086,0.7415730337078652,0.709474027031428,0.03505440186431219,348
0.05180673599243164,0.0025749308418143036,0.0034420013427734373,0.00013748658276845527,,47,sqrt,7,20,50,"OrderedDict({'class_weight': None, 'max_depth': 47, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 20, 'n_estimators': 50})",0.7551020408163265,0.7884615384615384,0.75,0.7884615384615384,0.7422680412371134,0.7648586317953033,0.01970024971576371,40
0.19218878746032714,0.005561284188143849,0.0030898094177246095,0.0001175905569261103,,14,,10,14,51,"OrderedDict({'class_weight': None, 'max_depth': 14, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 14, 'n_estimators': 51})",0.78,0.75,0.7,0.7647058823529411,0.7142857142857143,0.7417983193277311,0.030184218892033085,283
2.626729440689087,0.047456782919309076,0.0131256103515625,0.00028735373505306053,balanced,10,,1,20,493,"OrderedDict({'class_weight': 'balanced', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 493})",0.7272727272727273,0.74,0.6373626373626373,0.8080808080808081,0.75,0.7325432345432346,0.05505159644147959,326
0.04915122985839844,0.0006875548434412588,0.0029749393463134764,7.746269167797195e-05,,41,sqrt,7,20,50,"OrderedDict({'class_weight': None, 'max_depth': 41, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 20, 'n_estimators': 50})",0.7551020408163265,0.7884615384615384,0.75,0.7884615384615384,0.7422680412371134,0.7648586317953033,0.01970024971576371,40
0.05520944595336914,0.0008612767786507695,0.0035834312438964844,0.00024255577156360764,balanced,45,sqrt,10,11,58,"OrderedDict({'class_weight': 'balanced', 'max_depth': 45, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 11, 'n_estimators': 58})",0.7777777777777778,0.8,0.6444444444444445,0.7578947368421053,0.7311827956989247,0.7422599509526504,0.053908167281314985,279
0.052579736709594725,0.0008540576895565273,0.003217601776123047,0.00013274846744990067,,34,sqrt,7,11,50,"OrderedDict({'class_weight': None, 'max_depth': 34, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 11, 'n_estimators': 50})",0.7326732673267327,0.76,0.7850467289719626,0.7766990291262136,0.7551020408163265,0.7619042132482472,0.018214315184712435,65
0.32359881401062013,0.007341654513468068,0.0036954402923583983,0.0003267932556625995,,30,,1,6,54,"OrderedDict({'class_weight': None, 'max_depth': 30, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 54})",0.76,0.7676767676767676,0.6881720430107527,0.7692307692307693,0.7578947368421053,0.7485948633520789,0.03052029387466369,234
