mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,param_probability,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.018708133697509767,0.001210252608625214,0.0029584884643554686,0.0002776889102026159,3.163218047253813,2.090124474602089,5,0.0012882352659817824,sigmoid,True,"OrderedDict({'C': 3.163218047253813, 'coef0': 2.090124474602089, 'degree': 5, 'gamma': 0.0012882352659817824, 'kernel': 'sigmoid', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.7419354838709677,0.7419354838709677,0.7443932411674348,0.002006750429315459,216
0.020334863662719728,0.0022442497892974146,0.002805614471435547,0.0002841957703520841,1.4378240836410674,9.851276884784543,4,0.007347113378980628,rbf,True,"OrderedDict({'C': 1.4378240836410674, 'coef0': 9.851276884784543, 'degree': 4, 'gamma': 0.007347113378980628, 'kernel': 'rbf', 'probability': True})",0.7692307692307693,0.7157894736842105,0.7578947368421053,0.7659574468085106,0.7835051546391752,0.7584755162409541,0.022893549677167245,173
0.023810577392578126,0.0033708115729314207,0.0038309574127197267,0.0002510657629590506,0.02655469921518522,5.115443076323763,3,0.0866220897085801,rbf,True,"OrderedDict({'C': 0.02655469921518522, 'coef0': 5.115443076323763, 'degree': 3, 'gamma': 0.0866220897085801, 'kernel': 'rbf', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.018810606002807616,0.003516379866499727,0.003904867172241211,0.000819382762319533,0.01,9.939099925434098,3,0.008356782136777473,rbf,True,"OrderedDict({'C': 0.01, 'coef0': 9.939099925434098, 'degree': 3, 'gamma': 0.008356782136777473, 'kernel': 'rbf', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.020008420944213866,0.004124832395862095,0.003003215789794922,0.0006806426878543264,60.23680992963925,4.597638477985584,3,0.012612342473289297,rbf,True,"OrderedDict({'C': 60.23680992963925, 'coef0': 4.597638477985584, 'degree': 3, 'gamma': 0.012612342473289297, 'kernel': 'rbf', 'probability': True})",0.8085106382978723,0.6808510638297872,0.7446808510638298,0.6744186046511628,0.7252747252747253,0.7267471766234754,0.048690411933192915,341
0.032635068893432616,0.0020244627084688356,0.002586650848388672,0.00018399578446852074,0.2788631711755378,8.578561947060244,5,0.004944887063940084,poly,True,"OrderedDict({'C': 0.2788631711755378, 'coef0': 8.578561947060244, 'degree': 5, 'gamma': 0.004944887063940084, 'kernel': 'poly', 'probability': True})",0.8163265306122449,0.7157894736842105,0.7555555555555555,0.7096774193548387,0.6590909090909091,0.7312879776595518,0.05242157454874276,336
0.023624753952026366,0.002351205119911458,0.0019125938415527344,0.0001426401592255561,0.2925971757412475,6.23792762114406,3,0.00523677280909972,linear,True,"OrderedDict({'C': 0.2925971757412475, 'coef0': 6.23792762114406, 'degree': 3, 'gamma': 0.00523677280909972, 'kernel': 'linear', 'probability': True})",0.7912087912087912,0.7157894736842105,0.6818181818181818,0.7741935483870968,0.8172043010752689,0.7560428592347097,0.04987273812854709,183
0.014742660522460937,0.002210462156838725,0.0022522926330566405,0.00034409044451721516,100.0,1.0791087935926569,3,10.0,poly,True,"OrderedDict({'C': 100.0, 'coef0': 1.0791087935926569, 'degree': 3, 'gamma': 10.0, 'kernel': 'poly', 'probability': True})",0.7835051546391752,0.7339449541284404,0.7927927927927928,0.7692307692307693,0.7522935779816514,0.7663534497545658,0.0212107962657195,140
0.01864790916442871,0.002005908918659764,0.002543735504150391,0.00029765027170604763,0.41355199382685887,9.012603040653131,4,10.0,poly,True,"OrderedDict({'C': 0.41355199382685887, 'coef0': 9.012603040653131, 'degree': 4, 'gamma': 10.0, 'kernel': 'poly', 'probability': True})",0.7889908256880734,0.6964285714285714,0.7307692307692307,0.7128712871287128,0.7272727272727273,0.7312665284574631,0.03130610291030052,337
0.018473148345947266,0.0032307318651277977,0.002989673614501953,0.0003333279532079608,0.01,10.0,3,0.0023351531972969947,rbf,True,"OrderedDict({'C': 0.01, 'coef0': 10.0, 'degree': 3, 'gamma': 0.0023351531972969947, 'kernel': 'rbf', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.01536545753479004,0.00266250515634508,0.0025827884674072266,0.00021549368013921714,100.0,2.1151387993991886,2,1.0896008564037878,poly,True,"OrderedDict({'C': 100.0, 'coef0': 2.1151387993991886, 'degree': 2, 'gamma': 1.0896008564037878, 'kernel': 'poly', 'probability': True})",0.7422680412371134,0.6862745098039216,0.7083333333333334,0.7391304347826086,0.7326732673267327,0.7217359172967418,0.021358387841855057,344
0.013196611404418945,0.001608631836527499,0.002856159210205078,0.0006915653424598678,100.0,10.0,2,1e-05,poly,True,"OrderedDict({'C': 100.0, 'coef0': 10.0, 'degree': 2, 'gamma': 1e-05, 'kernel': 'poly', 'probability': True})",0.782608695652174,0.7368421052631579,0.7608695652173914,0.7916666666666666,0.7789473684210526,0.7701868802440884,0.0194479574954619,99
0.01893606185913086,0.001265849623258358,0.0035144329071044923,0.0003415929609660597,100.0,10.0,5,3.597934057208809e-05,rbf,True,"OrderedDict({'C': 100.0, 'coef0': 10.0, 'degree': 5, 'gamma': 3.597934057208809e-05, 'kernel': 'rbf', 'probability': True})",0.7789473684210526,0.7474747474747475,0.7659574468085106,0.7878787878787878,0.7708333333333334,0.7702183367832866,0.01359332030814341,98
0.14079079627990723,0.010862374034207957,0.0021578311920166016,8.838271592554393e-05,100.0,3.3363900004716585,5,5.25215822556452e-05,poly,True,"OrderedDict({'C': 100.0, 'coef0': 3.3363900004716585, 'degree': 5, 'gamma': 5.25215822556452e-05, 'kernel': 'poly', 'probability': True})",0.8045977011494253,0.7142857142857143,0.7126436781609196,0.7608695652173914,0.7441860465116279,0.7473165410650157,0.033964271522085934,211
0.017965221405029298,0.002635385392758471,0.003236675262451172,0.0003764543326991024,100.0,10.0,2,1e-05,rbf,True,"OrderedDict({'C': 100.0, 'coef0': 10.0, 'degree': 2, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True})",0.780952380952381,0.8035714285714286,0.7843137254901961,0.7592592592592593,0.75,0.775619358854653,0.019022911155941777,3
8.233234167098999,2.0922862732892726,0.0020925521850585936,0.00013386284116410164,100.0,10.0,5,1.1266122788746222e-05,linear,True,"OrderedDict({'C': 100.0, 'coef0': 10.0, 'degree': 5, 'gamma': 1.1266122788746222e-05, 'kernel': 'linear', 'probability': True})",0.7912087912087912,0.6938775510204082,0.7252747252747253,0.7608695652173914,0.6904761904761905,0.7323413646395013,0.038887857479844655,329
0.010357427597045898,0.0007034795482865784,0.00227203369140625,0.00018845444247419455,0.022188345668632804,4.5830820331581625,4,0.0419216613111399,linear,True,"OrderedDict({'C': 0.022188345668632804, 'coef0': 4.5830820331581625, 'degree': 4, 'gamma': 0.0419216613111399, 'kernel': 'linear', 'probability': True})",0.7956989247311828,0.7368421052631579,0.7391304347826086,0.7916666666666666,0.7789473684210526,0.7684570999729337,0.025496697496217684,121
0.020902204513549804,0.001325687960016299,0.0024843215942382812,0.00010925191573786003,0.16554719646844315,6.733686914104896,2,0.20721152869054538,linear,True,"OrderedDict({'C': 0.16554719646844315, 'coef0': 6.733686914104896, 'degree': 2, 'gamma': 0.20721152869054538, 'kernel': 'linear', 'probability': True})",0.8,0.7157894736842105,0.6813186813186813,0.7526881720430108,0.8043478260869565,0.7508288306265718,0.047633940241977375,197
0.01052999496459961,0.001323268331150347,0.0020479679107666014,0.00016046483635950704,0.010076671978653659,8.888902860594856,2,0.004427533524378208,linear,True,"OrderedDict({'C': 0.010076671978653659, 'coef0': 8.888902860594856, 'degree': 2, 'gamma': 0.004427533524378208, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
0.010163402557373047,0.0006593577357796698,0.002225351333618164,0.00016694431878474877,0.01,2.0077020360824442,4,0.0001628230468930458,linear,True,"OrderedDict({'C': 0.01, 'coef0': 2.0077020360824442, 'degree': 4, 'gamma': 0.0001628230468930458, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
0.0089630126953125,0.0007580131030288171,0.0024549007415771485,0.00025699061557212855,0.01,9.178229550974002,2,1e-05,linear,True,"OrderedDict({'C': 0.01, 'coef0': 9.178229550974002, 'degree': 2, 'gamma': 1e-05, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
8.23802170753479,2.099644203561894,0.002040719985961914,6.366117161102392e-05,100.0,0.4593628937489449,5,10.0,linear,True,"OrderedDict({'C': 100.0, 'coef0': 0.4593628937489449, 'degree': 5, 'gamma': 10.0, 'kernel': 'linear', 'probability': True})",0.7912087912087912,0.6938775510204082,0.7252747252747253,0.7608695652173914,0.6904761904761905,0.7323413646395013,0.038887857479844655,329
0.024060440063476563,0.005208099399397054,0.002589130401611328,0.0004895809643360743,0.19043038739679083,9.138255102601352,2,4.5313333719953755e-05,linear,True,"OrderedDict({'C': 0.19043038739679083, 'coef0': 9.138255102601352, 'degree': 2, 'gamma': 4.5313333719953755e-05, 'kernel': 'linear', 'probability': True})",0.8,0.7157894736842105,0.6739130434782609,0.7526881720430108,0.8043478260869565,0.7493477030584879,0.04983647274106729,207
0.008620786666870116,0.00030252871027408547,0.0018847465515136718,3.126808535848288e-05,0.01,0.5155145824038346,3,0.0008040371230146217,linear,True,"OrderedDict({'C': 0.01, 'coef0': 0.5155145824038346, 'degree': 3, 'gamma': 0.0008040371230146217, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
0.010616493225097657,0.0023818783198804776,0.002351856231689453,0.0006212308284144455,0.01,8.949054762627192,3,10.0,linear,True,"OrderedDict({'C': 0.01, 'coef0': 8.949054762627192, 'degree': 3, 'gamma': 10.0, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
0.01056365966796875,0.0020557121632218257,0.00244598388671875,0.000516416302235367,0.01,7.812468373200402,4,1.081348548715155,linear,True,"OrderedDict({'C': 0.01, 'coef0': 7.812468373200402, 'degree': 4, 'gamma': 1.081348548715155, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
8.217372560501099,2.101046368291729,0.002010011672973633,3.302991484343697e-05,100.0,1.5115709400935686,5,0.007617246909167569,linear,True,"OrderedDict({'C': 100.0, 'coef0': 1.5115709400935686, 'degree': 5, 'gamma': 0.007617246909167569, 'kernel': 'linear', 'probability': True})",0.7912087912087912,0.6938775510204082,0.7252747252747253,0.7608695652173914,0.6904761904761905,0.7323413646395013,0.038887857479844655,329
0.02303204536437988,0.0029625078006204914,0.0026303768157958985,0.00015936712510146184,0.1686591181273267,7.820452901817617,5,10.0,linear,True,"OrderedDict({'C': 0.1686591181273267, 'coef0': 7.820452901817617, 'degree': 5, 'gamma': 10.0, 'kernel': 'linear', 'probability': True})",0.8,0.7157894736842105,0.6813186813186813,0.7526881720430108,0.8043478260869565,0.7508288306265718,0.047633940241977375,197
0.01916227340698242,0.00016697075259034,0.0034746646881103514,6.942057968163235e-05,11.07567198057252,10.0,5,1e-05,rbf,True,"OrderedDict({'C': 11.07567198057252, 'coef0': 10.0, 'degree': 5, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.019730758666992188,0.0015740283609164828,0.0030777454376220703,0.00040630555288871916,100.0,10.0,4,1e-05,sigmoid,True,"OrderedDict({'C': 100.0, 'coef0': 10.0, 'degree': 4, 'gamma': 1e-05, 'kernel': 'sigmoid', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.01755824089050293,0.0017588098898790254,0.0027191638946533203,0.00023570321672196348,0.01,6.0404414839919385,2,1e-05,sigmoid,True,"OrderedDict({'C': 0.01, 'coef0': 6.0404414839919385, 'degree': 2, 'gamma': 1e-05, 'kernel': 'sigmoid', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.01907973289489746,0.0012964058450631128,0.003467845916748047,0.0005125878665299447,4.424652039720397,2.249235313484309,2,0.000836489203228834,rbf,True,"OrderedDict({'C': 4.424652039720397, 'coef0': 2.249235313484309, 'degree': 2, 'gamma': 0.000836489203228834, 'kernel': 'rbf', 'probability': True})",0.7659574468085106,0.7346938775510204,0.7659574468085106,0.7878787878787878,0.7628865979381443,0.7634748313969949,0.01695033435312978,155
0.033453750610351565,0.001836624901775787,0.005229425430297851,0.0004823430334815968,0.01,1.2236977276514636,3,10.0,rbf,True,"OrderedDict({'C': 0.01, 'coef0': 1.2236977276514636, 'degree': 3, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.011300420761108399,4.589086359770631e-05,0.002337026596069336,2.758386530351947e-05,0.01,2.9028992094639112,2,1e-05,poly,True,"OrderedDict({'C': 0.01, 'coef0': 2.9028992094639112, 'degree': 2, 'gamma': 1e-05, 'kernel': 'poly', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.010956525802612305,0.0009475258754747473,0.0029021263122558593,0.0003559379897241835,0.01,6.174377665266738,4,0.16723908473415153,linear,True,"OrderedDict({'C': 0.01, 'coef0': 6.174377665266738, 'degree': 4, 'gamma': 0.16723908473415153, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
0.01474623680114746,0.004849409014713955,0.0021422863006591796,8.797181641873515e-05,0.017142622856421534,4.7323715160607875,3,0.12937117555060265,linear,True,"OrderedDict({'C': 0.017142622856421534, 'coef0': 4.7323715160607875, 'degree': 3, 'gamma': 0.12937117555060265, 'kernel': 'linear', 'probability': True})",0.7659574468085106,0.7578947368421053,0.7741935483870968,0.7789473684210526,0.7708333333333334,0.7695652867584196,0.007214852023393044,107
0.0212554931640625,0.0005090171558937552,0.0036359310150146486,0.00028329113479621154,100.0,7.294581164092955,3,0.0005544886158994587,rbf,True,"OrderedDict({'C': 100.0, 'coef0': 7.294581164092955, 'degree': 3, 'gamma': 0.0005544886158994587, 'kernel': 'rbf', 'probability': True})",0.7954545454545454,0.7422680412371134,0.6813186813186813,0.782608695652174,0.7872340425531915,0.7577768012431411,0.0424036087938457,178
0.016893529891967775,0.0002365003956343365,0.0030068397521972657,7.037341067393294e-05,0.01,2.531732744006414,4,10.0,sigmoid,True,"OrderedDict({'C': 0.01, 'coef0': 2.531732744006414, 'degree': 4, 'gamma': 10.0, 'kernel': 'sigmoid', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.014921283721923828,0.0007280730772702971,0.002930736541748047,0.0002642065839128786,0.07314948751199721,0.17083817995521777,5,0.0006679888269927931,linear,True,"OrderedDict({'C': 0.07314948751199721, 'coef0': 0.17083817995521777, 'degree': 5, 'gamma': 0.0006679888269927931, 'kernel': 'linear', 'probability': True})",0.8089887640449438,0.7368421052631579,0.6666666666666666,0.7659574468085106,0.8,0.7556909965566557,0.051361370350697294,185
0.01891021728515625,0.003492294593685743,0.0036314964294433595,0.0007520709248128441,0.01,9.474853788963083,5,0.0058802782729735015,rbf,True,"OrderedDict({'C': 0.01, 'coef0': 9.474853788963083, 'degree': 5, 'gamma': 0.0058802782729735015, 'kernel': 'rbf', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.01241130828857422,0.00417921710521236,0.002153921127319336,9.541884466963486e-05,0.01,0.0,2,3.471714210158612e-05,linear,True,"OrderedDict({'C': 0.01, 'coef0': 0.0, 'degree': 2, 'gamma': 3.471714210158612e-05, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
0.008271598815917968,9.419490514373113e-05,0.0018654346466064453,3.7529659304077336e-05,0.01,0.0,2,3.6359235912012666,linear,True,"OrderedDict({'C': 0.01, 'coef0': 0.0, 'degree': 2, 'gamma': 3.6359235912012666, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
0.019497203826904296,0.002272268685276721,0.003400087356567383,0.00017222959465236742,0.01,0.9825371513457243,2,0.7422772540263549,poly,True,"OrderedDict({'C': 0.01, 'coef0': 0.9825371513457243, 'degree': 2, 'gamma': 0.7422772540263549, 'kernel': 'poly', 'probability': True})",0.75,0.6796116504854369,0.7142857142857143,0.7659574468085106,0.7326732673267327,0.7285056157812789,0.0299160256736526,339
0.0140869140625,0.002484600740627332,0.0027121543884277345,0.0005414305166992211,0.33994183598009164,8.76729339988978,5,0.0009905864094862436,rbf,True,"OrderedDict({'C': 0.33994183598009164, 'coef0': 8.76729339988978, 'degree': 5, 'gamma': 0.0009905864094862436, 'kernel': 'rbf', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.5136251449584961,0.11406700850302406,0.002502775192260742,0.0006092654488749934,5.733349017822001,7.21548601343489,3,0.0004153644494391696,linear,True,"OrderedDict({'C': 5.733349017822001, 'coef0': 7.21548601343489, 'degree': 3, 'gamma': 0.0004153644494391696, 'kernel': 'linear', 'probability': True})",0.8,0.7450980392156863,0.7191011235955056,0.7789473684210526,0.7058823529411765,0.7498057768346842,0.03539180156452203,204
0.015479946136474609,0.0028725017452739883,0.0028080463409423826,0.00011341653752988214,100.0,0.0,3,1e-05,rbf,True,"OrderedDict({'C': 100.0, 'coef0': 0.0, 'degree': 3, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True})",0.780952380952381,0.8035714285714286,0.7843137254901961,0.7592592592592593,0.75,0.775619358854653,0.019022911155941777,3
0.2068802833557129,0.04373236793433396,0.002035093307495117,5.146162167029887e-05,2.5805112040045945,1.2880324868791853,3,1e-05,linear,True,"OrderedDict({'C': 2.5805112040045945, 'coef0': 1.2880324868791853, 'degree': 3, 'gamma': 1e-05, 'kernel': 'linear', 'probability': True})",0.8351648351648352,0.7070707070707071,0.6818181818181818,0.7741935483870968,0.7777777777777778,0.7552050100437198,0.05471052137330696,187
0.009992504119873047,0.0021003033133114835,0.002268218994140625,0.0005839980161435805,0.01,0.0,2,0.025216711808560374,linear,True,"OrderedDict({'C': 0.01, 'coef0': 0.0, 'degree': 2, 'gamma': 0.025216711808560374, 'kernel': 'linear', 'probability': True})",0.7741935483870968,0.76,0.7659574468085106,0.7959183673469388,0.7578947368421053,0.7707928198769303,0.013777404905477726,40
0.013403367996215821,0.00028704572735381746,0.0020493984222412108,4.1308631718000364e-05,15.280319926293888,1.6915506187162674,3,10.0,poly,True,"OrderedDict({'C': 15.280319926293888, 'coef0': 1.6915506187162674, 'degree': 3, 'gamma': 10.0, 'kernel': 'poly', 'probability': True})",0.7959183673469388,0.7339449541284404,0.7927927927927928,0.7692307692307693,0.7592592592592593,0.7702292285516401,0.022833887102366165,97
0.9280891418457031,0.39611095014139397,0.002151346206665039,0.00017798048972152207,8.886367358671025,9.558420640344561,4,0.21327154880621857,linear,True,"OrderedDict({'C': 8.886367358671025, 'coef0': 9.558420640344561, 'degree': 4, 'gamma': 0.21327154880621857, 'kernel': 'linear', 'probability': True})",0.8131868131868132,0.7450980392156863,0.7191011235955056,0.7789473684210526,0.6904761904761905,0.7493619069790496,0.04324428602372892,206
0.0363825798034668,0.0028174974762161338,0.004552221298217774,0.0003079776219892401,2.9721683015316094,3.877738463424901,4,10.0,rbf,True,"OrderedDict({'C': 2.9721683015316094, 'coef0': 3.877738463424901, 'degree': 4, 'gamma': 10.0, 'kernel': 'rbf', 'probability': True})",0.746031746031746,0.746031746031746,0.746031746031746,0.736,0.7419354838709677,0.7432061443932412,0.003936881228527724,230
0.018236970901489256,0.002962307870580015,0.002751874923706055,9.183138423958565e-05,100.0,2.56908052733998,3,1e-05,rbf,True,"OrderedDict({'C': 100.0, 'coef0': 2.56908052733998, 'degree': 3, 'gamma': 1e-05, 'kernel': 'rbf', 'probability': True})",0.780952380952381,0.8035714285714286,0.7843137254901961,0.7592592592592593,0.75,0.775619358854653,0.019022911155941777,3
0.011935806274414063,0.000574809672999576,0.002860832214355469,0.00031437644208372905,0.36341660948518484,9.249641438280731,3,1e-05,poly,True,"OrderedDict({'C': 0.36341660948518484, 'coef0': 9.249641438280731, 'degree': 3, 'gamma': 1e-05, 'kernel': 'poly', 'probability': True})",0.752,0.746031746031746,0.7479674796747967,0.7317073170731707,0.7419354838709677,0.7439284053301363,0.006916871233589228,229
0.013067817687988282,0.0020320676997497332,0.0024945735931396484,0.00021996095485380537,100.0,10.0,5,1.23478795005308e-05,rbf,True,"OrderedDict({'C': 100.0, 'coef0': 10.0, 'degree': 5, 'gamma': 1.23478795005308e-05, 'kernel': 'rbf', 'probability': True})",0.7766990291262136,0.7663551401869159,0.8041237113402062,0.75,0.7450980392156863,0.7684551839738043,0.021122334331461358,122
0.018673801422119142,0.0002358968700164532,0.0037163257598876952,0.0002312732774048567,100.0,0.0,2,2.843695411335956e-05,rbf,True,"OrderedDict({'C': 100.0, 'coef0': 0.0, 'degree': 2, 'gamma': 2.843695411335956e-05, 'kernel': 'rbf', 'probability': True})",0.7789473684210526,0.7474747474747475,0.7578947368421053,0.7878787878787878,0.7708333333333334,0.7686057947900055,0.014454108472898495,119
